Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
190020615,2019-01-02,2019-01-01,1240,2019-01-01,1245,207,,,1845 PEACHTREE RD NE,Morning Watch,21,BURGLARY-NONRES,0532,2203A,Brookwood Hills,E,33.80538,-84.393730000000005
190021710,2019-01-02,2019-01-02,2032,2019-01-02,2032,508,,,218 PEACHTREE ST NW,Evening Watch,23,LARCENY-NON VEHICLE,0630,2303,Downtown,M,33.760280000000002,-84.387680000000003
190021845,2019-01-02,2019-01-02,2149,2019-01-02,2149,402,,,590 CASCADE AVE SW @KROGER - CASCADE,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,West End,T,33.737499999999997,-84.433139999999995
190030224,2019-01-03,2019-01-03,0040,2019-01-03,0330,409,,,2959 CAMPBELLTON RD SW,Morning Watch,23,LARCENY-NON VEHICLE,0630,2303,Southwest,R,33.697310000000002,-84.485039999999998
190031247,2019-01-03,2019-01-03,1500,2019-01-03,1530,210,,,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
190031415,2019-01-03,2019-01-03,1455,2019-01-03,1715,609,,,1275 CAROLINE ST NE,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Edgewood,O,33.756740000000001,-84.346190000000007
190031847,2019-01-03,2019-01-03,2036,2019-01-03,2036,210,,,3393 PEACHTREE RD NE @LENOX MALL,Evening Watch,24,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
190021989,2019-01-03,2019-01-02,2340,2019-01-03,2345,207,,,1939 PEACHTREE RD NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,,E,33.807920000000003,-84.393789999999996
190030404,2019-01-03,2019-01-02,2200,2019-01-03,0730,211,,,800 SIDNEY MARCUS BLVD NE,Day Watch,14,LARCENY-FROM VEHICLE,0640,2305,Lindbergh/Morosgo,B,33.826740000000001,-84.361310000000003
190030442,2019-01-03,2019-01-02,2000,2019-01-03,0740,206,,,3092 PIEDMONT RD NE,Day Watch,14,LARCENY-FROM VEHICLE,0640,2305,Buckhead Village,B,33.8399,-84.370069999999998
190030758,2019-01-03,2019-01-03,1000,2019-01-03,1056,508,,,186 CENTENNIAL OLYMPIC P DR NW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.759909999999998,-84.392169999999993
190030897,2019-01-03,2019-01-02,2145,2019-01-02,2200,101,,,111 OZONE ST SW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Atlanta University Center,T,33.751559999999998,-84.41677
190031004,2019-01-03,2019-01-03,1347,2019-01-03,1500,510,,,81 PEACHTREE CENTER AVE NE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.75665,-84.385999999999996
190031111,2019-01-03,2019-01-03,1420,2019-01-03,1450,309,,,757 CLEVELAND AVE SW,Evening Watch,23,LARCENY-FROM VEHICLE,0640,2305,Perkerson,X,33.682319999999997,-84.414169999999999
190031174,2019-01-03,2019-01-03,1500,2019-01-03,1530,213,,,1016 WILDWOOD RD NE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Morningside/Lenox Park,F,33.803849999999997,-84.353970000000004
190031217,2019-01-03,2019-01-03,1500,2019-01-03,1540,502,,,250 10TH ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.782179999999997,-84.37867
190031257,2019-01-03,2019-01-03,0100,2019-01-03,0500,606,,,144 MORELAND AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Reynoldstown,N,33.757359999999998,-84.349599999999995
190031380,2019-01-03,2019-01-03,1211,2019-01-03,1633,508,,,275 BAKER ST,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.762059999999998,-84.395679999999999
190031431,2019-01-03,2019-01-03,1715,2019-01-03,1719,605,,,800 GLENWOOD AVE SE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Grant Park,W,33.742339999999999,-84.360020000000006
190031433,2019-01-03,2019-01-03,1630,2019-01-03,1720,401,,,850 OAK ST SW @WEST END MALL,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,West End,T,33.740569999999998,-84.416799999999995
190031903,2019-01-03,2019-01-03,1845,2019-01-03,2130,211,,,2625 PIEDMONT RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Lindbergh/Morosgo,B,33.827419999999996,-84.365319999999997
190031914,2019-01-03,2019-01-03,2000,2019-01-03,2115,207,,,1784 PEACHTREE ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Ardmore,E,33.803339999999999,-84.393510000000006
190031921,2019-01-03,2019-01-03,1930,2019-01-03,2115,501,,,1085 HOWELL MILL RD NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.784550000000003,-84.411420000000007
190031954,2019-01-03,2019-01-03,2100,2019-01-03,2250,213,,,1544 PIEDMONT AVE NE @ANSLEY MALL,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Piedmont Heights,F,33.797890000000002,-84.371009999999998
190032001,2019-01-03,2019-01-03,1900,2019-01-03,2200,602,,,753 EDGEWOOD AVE NE,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.754429999999999,-84.362620000000007
190032010,2019-01-03,2019-01-03,2100,2019-01-03,2105,208,,,3247 ROSWELL RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Buckhead Forest,B,33.843760000000003,-84.37894
190032026,2019-01-03,2019-01-03,2030,2019-01-03,2230,209,,,3830 ROSWELL RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,East Chastain Park,B,33.858649999999997,-84.381020000000007
190032145,2019-01-03,2019-01-03,2320,2019-01-03,2346,207,,,669 ANTONE ST NW,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Berkeley Park,D,33.798380000000002,-84.41001
190031754,2019-01-03,2019-01-03,1946,2019-01-03,1948,212,,,2349 CHESHIRE BRIDGE RD NE,Evening Watch,2,LARCENY-NON VEHICLE,0620,2302,Lindridge/Martin Manor,F,33.819240000000001,-84.350859999999997
190030659,2019-01-03,2019-01-03,0903,2019-01-03,1117,208,,,3242 PEACHTREE RD,Day Watch,14,LARCENY-NON VEHICLE,0610,2301,Buckhead Forest,B,33.845640000000003,-84.374619999999993
190021687,2019-01-03,2019-01-02,2019,2019-01-02,2019,204,,,1801 HOWELL MILL RD NW,Evening Watch,12,LARCENY-NON VEHICLE,0630,2303,Berkeley Park,D,33.803879999999999,-84.412779999999998
190030566,2019-01-03,2018-03-01,1200,2019-01-02,2359,205,,,569 COLLIER RD NW,Day Watch,20,LARCENY-NON VEHICLE,0670,2308,Collier Hills,C,33.810690000000001,-84.406589999999994
190031059,2019-01-03,2018-12-28,0800,2018-12-31,0900,502,,200,1430 W PEACHTREE ST NW,Evening Watch,5,LARCENY-NON VEHICLE,0670,2308,Midtown,E,33.793669999999999,-84.387870000000007
190031342,2019-01-03,2019-01-03,1430,2019-01-03,1600,113,,A314,2591 ETHERIDGE DR NW,Evening Watch,26,LARCENY-NON VEHICLE,0670,2308,Carey Park,G,33.7881,-84.472920000000002
190031350,2019-01-03,2019-01-03,1700,2019-01-03,1800,601,,,865 VIRGINIA AVE NE,Evening Watch,31,LARCENY-NON VEHICLE,0660,2317,Virginia Highland,F,33.781730000000003,-84.359390000000005
190031779,2019-01-03,2018-12-24,1630,2018-12-24,2300,609,,,1275 CAROLINE ST,Evening Watch,18,LARCENY-NON VEHICLE,0690,2399,Edgewood,O,33.756740000000001,-84.346190000000007
190160780,2019-01-03,2018-12-23,0000,2018-12-25,0000,313,,,3800 BROWNS MILL RD,Day Watch,2,LARCENY-NON VEHICLE,0690,2399,Blair Villa/Poole Creek,Z,33.653869999999998,-84.392570000000006
190030034,2019-01-03,2019-01-02,1900,2019-01-03,0104,611,,,205 LAKESIDE VILLAGE DR SE,Morning Watch,26,AUTO THEFT,0710,2404,The Villages at East Lake,O,33.744639999999997,-84.315989999999999
190030339,2019-01-03,2019-01-02,1900,2019-01-03,0530,303,,,291 GLENN ST SW,Day Watch,20,AUTO THEFT,0710,2404,Mechanicsville,V,33.738329999999998,-84.397300000000001
190030487,2019-01-03,2019-01-03,0800,2019-01-03,0824,203,,,2074 GARRISON WAY NW,Day Watch,20,AUTO THEFT,0710,2404,Whittier Mill Village,D,33.811570000000003,-84.480329999999995
190030490,2019-01-03,2019-01-03,0825,2019-01-03,0827,407,,,3627 GINNIS RD SW,Day Watch,20,AUTO THEFT,0710,2404,Fairburn Mays,H,33.731780000000001,-84.512069999999994
190030693,2019-01-03,2019-01-02,2200,2019-01-03,1000,409,,,2062 CHILDRESS DR SW,Evening Watch,20,AUTO THEFT,0710,2404,Southwest,R,33.699120000000001,-84.485749999999996
190030732,2019-01-03,2019-01-02,2210,2019-01-02,2240,206,,521,3092 PIEDMONT RD NE,Day Watch,14,AUTO THEFT,0710,2404,Buckhead Village,B,33.84028,-84.369789999999995
190031143,2019-01-03,2019-01-03,1500,2019-01-03,1515,413,,,3580 CAMPBELLTON RD SW,Evening Watch,23,AUTO THEFT,0710,2404,,P,33.689900000000002,-84.505840000000006
190031515,2019-01-03,2019-01-03,0715,2019-01-03,1615,403,,,1145 EDGEFIELD DR SW,Day Watch,13,AUTO THEFT,0710,2404,Oakland City,S,33.723759999999999,-84.429969999999997
190032032,2019-01-03,2019-01-03,2130,2019-01-03,2230,508,,,123 MARIETTA ST NW,Evening Watch,18,AUTO THEFT,0710,2404,Downtown,M,33.757669999999997,-84.392660000000006
190030190,2019-01-03,2019-01-03,0100,2019-01-03,0245,303,,,464 WINDSOR ST SW,Morning Watch,13,ROBBERY-PEDESTRIAN,0341,1206,Castleberry Hill,M,33.743479999999998,-84.403409999999994
190030387,2019-01-03,2019-01-03,0700,2019-01-03,0730,401,,,837 LEE ST,Day Watch,12,HOMICIDE,0110,0911,West End,T,33.73207,-84.414349999999999
190031989,2019-01-03,2019-01-03,2210,2019-01-03,2213,506,,,931 MONROE DR NE @BELTLINE BUSINESS,Morning Watch,18,AGG ASSAULT,0410,1314,Midtown,E,33.779089999999997,-84.367170000000002
190032095,2019-01-03,2019-01-03,2319,2019-01-03,2319,305,,,1553 JONESBORO RD SE,Morning Watch,12,ROBBERY-COMMERCIAL,0314,1201D,South Atlanta,Y,33.710590000000003,-84.382090000000005
190030599,2019-01-03,2018-12-27,1600,2019-01-02,1607,201,,,1363 PEACHTREE BATTLE AVE NW,Day Watch,20,BURGLARY-RESIDENCE,0511,2202,Wesley Battle,C,33.826599999999999,-84.432010000000005
190030892,2019-01-03,2018-11-26,0000,2019-01-03,1300,308,,,2122 RACHAEL ST SE,Day Watch,20,BURGLARY-RESIDENCE,0511,2202,Norwood Manor,Z,33.696260000000002,-84.360939999999999
190030962,2019-01-03,2019-01-03,1318,2019-01-03,1328,305,,,68 PARK AVE SE,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,South Atlanta,Y,33.711869999999998,-84.384900000000002
190031011,2019-01-03,2018-12-28,1500,2019-01-03,1352,403,,,1089 OAKLAND DR SW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Oakland City,S,33.725320000000004,-84.427629999999994
190031126,2019-01-03,2019-01-03,1328,2019-01-03,1328,305,,,26 DOROTHY ST SE,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,South Atlanta,Y,33.710540000000002,-84.383120000000005
190031180,2019-01-03,2019-01-03,0550,2019-01-03,1430,411,,510,3030 CONTINENTAL COLONY PKWY SW,Day Watch,26,BURGLARY-RESIDENCE,0511,2202,Greenbriar,R,33.680660000000003,-84.493709999999993
190032048,2019-01-03,2019-01-03,0845,2019-01-03,2252,602,,220,870 INMAN VILLAGE PKWY NE,Morning Watch,26,BURGLARY-RESIDENCE,0511,2202,Inman Park,N,33.761209999999998,-84.359999999999999
190030833,2019-01-03,2019-01-03,1200,2019-01-03,1205,101,,,876 MARTIN L KING JR DR SW,Day Watch,13,AGG ASSAULT,0420,1315K,Atlanta University Center,T,33.754570000000001,-84.416240000000002
190031887,2019-01-03,2019-01-03,2057,2019-01-03,2057,407,,3,3621 GINNIS CT SW,Evening Watch,26,AGG ASSAULT,0420,1315K,Fairburn Mays,H,33.731409999999997,-84.512119999999996
190030229,2019-01-03,2019-01-03,0325,2019-01-03,0325,401,,,1095 RALPH D ABERNATHY BLVD SW,Morning Watch,21,BURGLARY-NONRES,0512,2203,West End,T,33.738700000000001,-84.423670000000001
190031455,2019-01-03,2018-07-30,1200,2019-01-03,1500,107,,,1674 DONALD LEE HOLLOWELL PKWY NW,Evening Watch,,BURGLARY-NONRES,0512,2203,Grove Park,J,33.772849999999998,-84.442760000000007
190031135,2019-01-03,2018-12-24,1200,2019-01-03,1506,407,,504,415 FAIRBURN RD SW,Evening Watch,26,BURGLARY-RESIDENCE,0521,2204,Fairburn Mays,H,33.743490000000001,-84.509680000000003
190031769,2019-01-03,2019-01-03,1100,2019-01-03,1945,308,,,1869 THOMASVILLE DR SE,Evening Watch,20,BURGLARY-RESIDENCE,0521,2204,Thomasville Heights,Z,33.700629999999997,-84.358109999999996
190040604,2019-01-04,2019-01-03,2053,2019-01-03,2102,301,,,442 LYNNHAVEN DR SW,Day Watch,20,BURGLARY-RESIDENCE,0521,2204,Capitol View Manor,X,33.715600000000002,-84.402259999999998
190041019,2019-01-04,2018-01-01,0800,2018-01-01,2000,603,,18,345 GLEN IRIS DR NE,Day Watch,,BURGLARY-RESIDENCE,0521,2204,Old Fourth Ward,M,33.763559999999998,-84.367699999999999
190042003,2019-01-04,2019-01-04,0815,2019-01-04,2100,308,,165,460 THOMASVILLE BLVD SE,Evening Watch,20,BURGLARY-RESIDENCE,0521,2204,Thomasville Heights,Z,33.706020000000002,-84.359390000000005
190040123,2019-01-04,2019-01-04,0100,2019-01-04,0200,106,,,1325 DONALD LEE HOLLOWELL PKWY NW,Morning Watch,19,BURGLARY-NONRES,0512,2203,,J,33.772599999999997,-84.431229999999999
190041440,2019-01-04,2019-01-04,1530,2019-01-04,1600,311,,,2849 GRAND AVE SW,Evening Watch,20,AGG ASSAULT,0440,1399,Hammond Park,X,33.677570000000003,-84.401439999999994
190040551,2019-01-04,2019-01-03,1730,2019-01-04,0815,604,,7209,349 DECATUR ST SE,Day Watch,20,BURGLARY-RESIDENCE,0511,2202,Sweet Auburn,M,33.749879999999997,-84.377880000000005
190041040,2019-01-04,2019-01-04,1253,2019-01-04,1300,505,,,730 PIEDMONT AVE NE,Day Watch,20,AGG ASSAULT,0430,1315,Midtown,E,33.774459999999998,-84.382019999999997
190042131,2019-01-04,2019-01-04,2150,2019-01-04,2153,404,,,1747 N OLYMPIAN WAY SW,Evening Watch,13,AGG ASSAULT,0430,1315,Westview,T,33.736370000000001,-84.445130000000006
190041189,2019-01-04,2018-07-07,0000,2019-01-04,1420,302,,,1120 MCDANIEL ST SW,Evening Watch,99,LARCENY-FROM VEHICLE,0650,2304,Pittsburgh,V,33.724499999999999,-84.401520000000005
190041947,2019-01-04,2019-01-04,1930,2019-01-04,1942,111,,,120 HARWELL RD NW,Evening Watch,,AGG ASSAULT,0410,1314,,I,33.754570000000001,-84.493039999999993
190042243,2019-01-04,2019-01-04,2302,2019-01-04,2302,408,,,1843 CAMPBELLTON RD SW,Morning Watch,13,AGG ASSAULT,0410,1314,Venetian Hills,S,33.709820000000001,-84.44905
190040743,2019-01-04,2019-01-04,1000,2019-01-04,1030,211,,,2561 PIEDMONT RD NE,Day Watch,,ROBBERY-COMMERCIAL,0312,1201,Lindbergh/Morosgo,B,33.825609999999998,-84.364639999999994
183422060,2019-01-04,2018-12-08,2330,2018-12-08,2340,213,,,2198 CHESHIRE BRIDGE RD,Morning Watch,18,AUTO THEFT,0710,2404,Lindridge/Martin Manor,F,33.815010000000001,-84.353530000000006
190041058,2019-01-04,2019-01-04,1300,2019-01-04,1318,402,,,1295 DONNELLY AVENUE SW,Day Watch,13,AUTO THEFT,0720,2424,Westview,T,33.737180000000002,-84.446650000000005
190040589,2019-01-04,2019-01-03,1900,2019-01-04,0255,213,,,1540 MARKAN DR NE,Day Watch,13,AUTO THEFT,0710,2404,Edmund Park,F,33.795839999999998,-84.343069999999997
190040802,2019-01-04,2019-01-04,1030,2019-01-04,1040,106,,,1026 W MARIETTA ST NW,Day Watch,18,AUTO THEFT,0710,2404,Knight Park/Howell Station,K,33.784689999999998,-84.41986
190040867,2019-01-04,2019-01-03,2130,2019-01-04,1030,306,,,662 HUGH ST,Day Watch,13,AUTO THEFT,0710,2404,Sylvan Hills,X,33.706560000000003,-84.408709999999999
190040960,2019-01-04,2019-01-04,0820,2019-01-04,1253,604,,,320 PARKWAY DR NE,Day Watch,28,AUTO THEFT,0710,2404A,Old Fourth Ward,M,33.763420000000004,-84.374380000000002
190041679,2019-01-04,2019-01-04,1330,2019-01-04,1630,213,,,603 GREYSTONE PARK NE,Evening Watch,20,AUTO THEFT,0710,2404,Morningside/Lenox Park,F,33.800379999999997,-84.367149999999995
190041986,2019-01-04,2019-01-04,1800,2019-01-04,1810,401,,,535 JOSEPH E LOWERY BLVD SW,Evening Watch,24,AUTO THEFT,0710,2404,West End,T,33.740279999999998,-84.417839999999998
190042272,2019-01-04,2019-01-04,1945,2019-01-04,2315,505,,,40 7TH ST NE,Evening Watch,18,AUTO THEFT,0710,2404,Midtown,E,33.778739999999999,-84.386120000000005
190041056,2019-01-04,2018-12-01,0000,2019-01-01,1200,109,,,2080 LOUISE PL NW,Day Watch,20,LARCENY-NON VEHICLE,0690,2399,Grove Park,J,33.777560000000001,-84.455569999999994
190041163,2019-01-04,2019-01-04,1200,2019-01-04,1403,109,,,2619 DONALD LEE HOLLOWELL PKWY NW,Evening Watch,99,LARCENY-NON VEHICLE,0690,2399,Center Hill,J,33.775790000000001,-84.472539999999995
190041186,2019-01-04,2019-01-03,0800,2019-01-03,1600,201,,,3193 HOWELL MILL RD ,Evening Watch,99,LARCENY-NON VEHICLE,0690,2399,,C,33.842219999999998,-84.427670000000006
190041233,2019-01-04,2019-01-04,1334,2019-01-04,1340,301,,,701 BROOKLINE ST SW,Evening Watch,20,LARCENY-NON VEHICLE,0690,2399,Adair Park,V,33.727220000000003,-84.410290000000003
190041594,2019-01-04,2019-01-04,1400,2019-01-04,1800,303,,,639 WINDSOR ST SW,Evening Watch,20,LARCENY-NON VEHICLE,0690,2399,Mechanicsville,V,33.737409999999997,-84.398420000000002
190041622,2019-01-04,2019-01-04,1700,2019-01-04,1745,101,,,1970 NORTH AVE,Evening Watch,20,LARCENY-NON VEHICLE,0690,0105,Grove Park,J,33.768419999999999,-84.452200000000005
190041290,2019-01-04,2019-01-04,1505,2019-01-04,1505,306,,,1621 BREWER BLVD SW,Evening Watch,13,ROBBERY-PEDESTRIAN,0317,1299G,Sylvan Hills,X,33.710549999999998,-84.417169999999999
190040499,2019-01-04,2019-01-04,0753,2019-01-04,0810,411,,,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,Day Watch,,ROBBERY-COMMERCIAL,0316,1211G,Greenbriar,R,33.686770000000003,-84.497730000000004
190041150,2019-01-04,2018-12-27,0000,2018-12-27,0100,603,,2232,525 GLEN IRIS DR NE,Unknown,26,LARCENY-NON VEHICLE,0660,2317,Old Fourth Ward,M,33.768189999999997,-84.367630000000005
190041107,2019-01-04,2018-09-12,1743,2018-09-14,0700,205,,3217,914 COLLIER RD NW,Evening Watch,99,LARCENY-NON VEHICLE,0670,2308,Wildwood (NPU-C),C,33.809780000000003,-84.41695
190041185,2019-01-04,2019-01-04,1347,2019-01-04,1347,211,,,2625 PIEDMONT RD NE,Day Watch,8,LARCENY-NON VEHICLE,0670,2308,Lindbergh/Morosgo,B,33.826779999999999,-84.366990000000001
190041593,2019-01-04,2019-01-04,1330,2019-01-04,1430,611,,,466 HOOPER ST SE,Evening Watch,20,LARCENY-NON VEHICLE,0670,2308,East Lake,O,33.739739999999998,-84.290999999999997
190041615,2019-01-04,2019-01-04,1700,2019-01-04,1740,511,,,20 B BROAD ST,Evening Watch,13,LARCENY-NON VEHICLE,0670,2308,Downtown,M,33.75365,-84.391180000000006
190041703,2019-01-04,2019-01-04,1730,2019-01-04,1742,111,,,3561 MARTIN L KING JR DR NW,Evening Watch,21,LARCENY-NON VEHICLE,0670,2308,Adamsville,H,33.758929999999999,-84.504519999999999
190010588,2019-01-04,2018-01-01,0230,2019-01-04,0230,508,,,30 IVAN ALLEN JR BLVD,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.764830000000003,-84.386399999999995
190040916,2019-01-04,2019-01-04,0000,2019-01-04,1100,501,,,450 16TH ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.788290000000003,-84.403779999999998
190040942,2019-01-04,2019-01-04,1230,2019-01-04,1230,,,,723 SMITH ST,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Mechanicsville,V,33.735190000000003,-84.401089999999996
190041074,2019-01-04,2019-01-04,1300,2019-01-04,1315,309,,,2461 METROPOLITAN PKWY SW,Day Watch,,LARCENY-FROM VEHICLE,0640,2305,Perkerson,X,33.687829999999998,-84.408879999999996
190041087,2019-01-04,2018-12-27,2300,2018-12-27,2300,606,,,208 CARROLL ST SE,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Cabbagetown,N,33.74897,-84.36797
190041229,2019-01-04,2019-01-04,1245,2019-01-04,1330,211,,,3097 PIEDMONT RD NE,Unknown,18,LARCENY-FROM VEHICLE,0640,2305,Peachtree Park,B,33.840589999999999,-84.369720000000001
190041268,2019-01-04,2019-01-03,2100,2019-01-04,1450,604,,,BRADLEY ST SE / DECATUR ST SE,Evening Watch,,LARCENY-FROM VEHICLE,0640,2305,Old Fourth Ward,M,33.752160000000003,-84.368870000000001
190041413,2019-01-04,2019-01-04,1200,2019-01-04,1550,206,,100,2996 GRANDVIEW AVE NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Garden Hills,B,33.836410000000001,-84.376459999999994
190041424,2019-01-04,2019-01-04,0700,2019-01-04,1500,207,,,100 BENNETT ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,,C,33.811770000000003,-84.395340000000004
190041435,2019-01-04,2019-01-04,1630,2019-01-04,1706,207,,,1861 PEACHTREE RD NE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,,E,33.806710000000002,-84.393889999999999
190041444,2019-01-04,2019-01-04,1530,2019-01-04,1558,209,,,3756 ROSWELL RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,East Chastain Park,B,33.857349999999997,-84.381969999999995
190041474,2019-01-04,2019-01-04,1545,2019-01-04,1615,209,,,3639 PIEDMONT RD NE,Unknown,,LARCENY-FROM VEHICLE,0640,2305,North Buckhead,B,33.853960000000001,-84.38212
190041746,2019-01-04,2019-01-04,1630,2019-01-04,1800,206,,,3167 PEACHTREE RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Buckhead Village,B,33.840829999999997,-84.375870000000006
190041846,2019-01-04,2019-01-04,1800,2019-01-04,1857,501,,,568 14TH ST NW         ,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.78613,-84.405850000000001
190041919,2019-01-04,2019-01-04,1915,2019-01-04,1927,208,,,3495 BUCKHEAD LOOP NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,North Buckhead,B,33.852089999999997,-84.364500000000007
190041943,2019-01-04,2019-01-04,1700,2019-01-04,1800,501,,,1071 HOWELL MILL RD NW,Evening Watch,,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.783810000000003,-84.411760000000001
190041989,2019-01-04,2019-01-04,1830,2019-01-04,2010,502,,,250 10TH ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.781869999999998,-84.379050000000007
190042077,2019-01-04,2019-01-04,1955,2019-01-04,2112,503,,,930 JUNIPER ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.780000000000001,-84.382720000000006
190042085,2019-01-04,2019-01-04,1800,2019-01-04,2120,505,,,860 PEACHTREE ST NE,Unknown,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.778129999999997,-84.384450000000001
190042152,2019-01-04,2019-01-04,2200,2019-01-04,2230,505,,,855 PEACHTREE ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.777999999999999,-84.384240000000005
190042179,2019-01-04,2019-01-04,1930,2019-01-04,2215,509,,,60 ANDREW YOUNG INTERNA BLVD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.75976,-84.385390000000001
190042196,2019-01-04,2019-01-04,2229,2019-01-04,2229,104,,,1410 MOZLEY PL SW,Morning Watch,,LARCENY-FROM VEHICLE,0640,2305,Mozley Park,K,33.751049999999999,-84.433660000000003
190042280,2019-01-04,2019-01-04,1030,2019-01-05,0115,502,,,1337 PEACHTREE ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.79121,-84.385400000000004
